,Acc_X_AD,Acc_Y_AD,Acc_Z_AD,Rot_X,Rot_Y,Rot_Z
13930,-0.233586855,-2.947696061,-1.122657605,-2.313477587,-0.383553228,1.235215876
13931,0.134569172,-3.071025158,-1.060584268,-2.095837938,-0.532678653,1.419552228
13932,-0.035348994,-2.824366964,-0.770908695,-1.660558641,-0.611901535,1.606251867
13933,-0.148627771,-2.454379674,-0.605379797,-1.133059153,-0.660833315,1.764592066
13934,-0.063668688,-1.925826402,-0.46054201,-0.694091049,-0.735396028,1.896936114
13935,0.191208561,-1.309180918,-0.481233123,-0.443252131,-0.800638401,1.984377717
13936,0.502725199,-0.974430512,-0.46054201,-0.387920017,-0.779667638,2.026916875
13937,0.587684282,-0.745390761,-0.605379797,-0.461696169,-0.642192637,2.010373869
13938,0.219528255,-0.569206337,-0.853673144,-0.531783514,-0.430154923,1.930022126
13939,-0.516783798,-0.51635101,-1.122657605,-0.509650668,-0.239087972,1.835490663
13940,-0.715021659,-0.357785028,-1.536479851,-0.343654326,-0.141224412,1.76222878
13941,-0.715021659,-0.040653065,-2.033066547,-0.037483295,-0.120253649,1.733869341
13942,-0.233586855,0.153149802,-2.757255478,0.272376544,-0.071321869,1.736232628
13943,0.24784795,0.50551865,-3.212459949,0.438372886,0.080133641,1.74804906
13944,0.70096306,0.734558401,-3.336606623,0.405173618,0.336442966,1.736232628
13945,0.672643365,1.016453479,-2.902093264,0.198600392,0.632363731,1.696056756
13946,0.587684282,1.104545691,-2.426197681,-0.100193024,0.904983649,1.634611305
13947,0.531044893,1.104545691,-1.867537648,-0.424808093,1.093720516,1.556622849
13948,0.616003976,0.893124382,-1.515788739,-0.775244816,1.151972635,1.45263824
13949,0.729282754,0.487900207,-1.060584268,-1.103548693,1.110031109,1.322657479
13950,1.210717558,-0.040653065,-0.770908695,-1.35438761,1.044788736,1.164317279
13951,1.125758475,-0.586824779,-0.626070909,-1.4466078,0.99818704,0.989434074
13952,1.097438781,-1.044904282,-0.419159786,-1.35438761,0.979546362,0.802734435
13953,1.069119086,-1.485365342,-0.253630887,-1.077727039,0.988866701,0.608944937
13954,0.927520614,-1.749641978,-0.19155755,-0.66089178,1.019157803,0.424608585
13955,0.672643365,-1.908207959,-0.129484213,-0.111259447,1.04711882,0.259178526
13956,0.219528255,-1.872971075,-0.088101989,0.526904269,1.063429414,0.105564899
13957,-0.233586855,-1.802497305,-0.170866438,1.205644868,1.056439159,-0.026779148
13958,-0.403505021,-1.608694439,-0.274321999,1.836430968,1.014497634,-0.156759909
13959,-0.630062576,-1.273944033,-0.377777561,2.363930456,0.923624328,-0.282014097
13960,-0.856620131,-0.903956742,-0.357086449,2.747566447,0.80245992,-0.397815139
13961,-1.281415546,-0.586824779,-0.54330646,2.961517288,0.65100441,-0.494709888
13962,-1.366374629,-0.163982162,-0.54330646,2.983650133,0.483238306,-0.572698344
13963,-1.649571573,0.100294474,-0.667453134,2.806587368,0.315472203,-0.641233654
13964,-1.649571573,0.329334226,-0.729526471,2.404507339,0.154696354,-0.695589245
13965,-1.649571573,0.470281765,-0.646762021,1.902829505,0.012561183,-0.754671409
13966,-1.734530656,0.699321516,-0.667453134,1.412218094,-0.05734136,-0.818480147
13967,-1.592932184,0.963598152,-0.419159786,1.006449257,-0.075982038,-0.875199024
13968,-1.791170045,0.94597971,-0.646762021,0.689211803,-0.075982038,-0.917738182
13969,-1.677891267,1.086927249,-0.46054201,0.320331043,-0.085302377,-0.948460908
13970,-1.677891267,1.227874788,-0.481233123,0.058425703,-0.094622716,-0.979183633
13971,-1.366374629,1.175019461,-0.439850898,-0.129703485,-0.094622716,-1.002816499
13972,-1.30973524,1.280730115,-0.398468673,-0.251434136,-0.108603225,-1.052445516
13973,-1.338054935,1.263111673,-0.439850898,-0.32152148,-0.145884581,-1.102074534
13974,-1.281415546,1.175019461,-0.501924235,-0.410052863,-0.211126955,-1.144613692
13975,-1.253095852,1.016453479,-0.439850898,-0.517028284,-0.299670176,-1.158793412
13976,-1.168136769,0.822650613,-0.46054201,-0.590804436,-0.399863821,-1.156430125
13977,-0.941579214,0.681703074,-0.377777561,-0.56867159,-0.502387551,-1.130433973
13978,-0.941579214,0.487900207,-0.377777561,-0.458007362,-0.600251111,-1.090258101
13979,-0.715021659,0.382189553,-0.253630887,-0.288322212,-0.686464248,-1.028812651
13980,-0.715021659,0.206005129,-0.274321999,-0.066993756,-0.76568713,-0.972093773
13981,-0.630062576,0.294097341,-0.170866438,0.176467546,-0.833259588,-0.917738182
13982,-0.545103493,0.382189553,0.036044685,0.412551233,-0.907822301,-0.858656018
13983,-0.545103493,0.399807995,-0.088101989,0.600680421,-0.984715098,-0.811390287
13984,-0.488464104,0.470281765,-0.026028652,0.718722264,-1.06393798,-0.771214415
13985,-0.290226243,0.558373977,-0.108793101,0.766676763,-1.138500693,-0.752308123
13986,-0.346865632,0.681703074,-0.108793101,0.751921532,-1.213063405,-0.738128404
13987,-0.318545938,0.80503217,-0.046719764,0.700278226,-1.280635864,-0.728675257
13988,-0.290226243,0.893124382,-0.19155755,0.596991613,-1.343548152,-0.716858824
13989,-0.20526716,0.928361267,-0.150175326,0.460505732,-1.404130356,-0.719222111
13990,-0.176947466,0.981216594,-0.088101989,0.30926462,-1.453062136,-0.716858824
13991,-0.176947466,0.998835037,0.036044685,0.176467546,-1.483353238,-0.705042392
13992,-0.148627771,0.981216594,0.098118022,0.036292857,-1.504324001,-0.686136099
13993,0.134569172,0.928361267,0.160191359,-0.089126601,-1.525294764,-0.662503234
13994,0.077929783,0.822650613,0.263646921,-0.170280369,-1.529954934,-0.645960228
13995,0.106249478,0.734558401,0.34641137,-0.192413214,-1.525294764,-0.631780508
13996,0.077929783,0.646466189,0.511940269,-0.185035599,-1.51364434,-0.617600789
13997,0.106249478,0.681703074,0.511940269,-0.173969176,-1.504324001,-0.591604637
13998,0.24784795,0.558373977,0.449866932,-0.1370811,-1.508984171,-0.560881911
13999,0.276167644,0.558373977,0.511940269,-0.089126601,-1.51830451,-0.527795899
14000,0.24784795,0.646466189,0.429175819,-0.055927333,-1.532285019,-0.489983314
14001,0.332807033,0.628847746,0.367102482,-0.033794487,-1.555585866,-0.44508087
14002,0.361126727,0.628847746,0.429175819,-0.022728064,-1.581216799,-0.393088565
14003,0.389446422,0.699321516,0.511940269,-0.041172103,-1.606847731,-0.338732974
14004,0.276167644,0.80503217,0.574013606,-0.03010568,-1.623158325,-0.300920389
14005,0.361126727,0.80503217,0.636086943,-0.004284026,-1.630148579,-0.248928085
14006,0.361126727,0.822650613,0.69816028,0.017848819,-1.639468918,-0.192209208
14007,0.276167644,0.822650613,0.780924729,0.039981665,-1.639468918,-0.133127043
14008,0.276167644,0.857887498,0.946453627,0.076869741,-1.644129088,-0.062228447
14009,0.106249478,0.822650613,0.96714474,0.146957085,-1.651119342,0.01576001
14010,0.049610089,0.840269055,1.2361292,0.235488468,-1.658109596,0.105564899
14011,-0.063668688,0.752176843,1.339584762,0.331397466,-1.667429935,0.214276081
14012,-0.290226243,0.646466189,1.422349211,0.438372886,-1.676750274,0.334803696
14013,-0.261906549,0.540755534,1.525804772,0.537970691,-1.690730783,0.455331311
14014,-0.290226243,0.558373977,1.587878109,0.659701342,-1.697721037,0.559315919
14015,-0.20526716,0.382189553,1.484422548,0.810942454,-1.695390952,0.644394236
14016,-0.176947466,0.294097341,1.546495885,0.943739528,-1.695390952,0.708202973
14017,-0.063668688,0.241242014,1.443040323,1.058092564,-1.695390952,0.746015558
14018,0.021290395,0.258860456,1.463731435,1.154001561,-1.709371461,0.760195277
14019,0.24784795,0.188386686,1.422349211,1.220400098,-1.730342224,0.77201171
14020,0.304487338,0.258860456,1.422349211,1.253599367,-1.741992648,0.743652271
14021,0.44608581,0.223623571,1.2361292,1.238844136,-1.728012139,0.679843534
14022,0.332807033,0.206005129,0.739542504,1.168756792,-1.667429935,0.608944937
14023,0.559364588,0.311715783,0.367102482,1.006449257,-1.536945188,0.547499487
14024,0.757602448,0.346952668,-0.129484213,0.74085511,-1.36218883,0.464784457
14025,0.729282754,0.399807995,-0.398468673,0.357219119,-1.206073151,0.358436562
14026,0.672643365,0.382189553,-0.54330646,-0.133392293,-1.075588404,0.23554566
14027,0.785922143,0.117912917,-0.481233123,-0.683024626,-0.96141425,0.124471192
14028,0.814241837,-0.07588995,-0.357086449,-1.192080075,-0.851900266,0.048846022
14029,0.814241837,-0.357785028,0.098118022,-1.560960836,-0.726075689,-0.014962715
14030,0.955840309,-0.551587894,0.760233617,-1.741712408,-0.588600687,-0.071681593
14031,1.012479698,-0.639680106,1.215438088,-1.70851314,-0.448795601,-0.123673897
14032,1.154078169,-0.710153876,1.691333671,-1.476118261,-0.315980769,-0.166213055
14033,1.125758475,-0.533969452,1.960318131,-1.125681538,-0.190156192,-0.222931933
14034,1.154078169,-0.498732567,1.939627019,-0.804755277,-0.094622716,-0.277287524
14035,1.154078169,-0.481114125,2.084464805,-0.546538744,-0.029380343,-0.343459548
14036,1.097438781,-0.44587724,2.12584703,-0.358409557,0.038192115,-0.534885759
14037,0.729282754,-0.357785028,1.960318131,-0.244056521,0.080133641,-0.67195638
14038,0.842561531,-0.481114125,1.50511366,-0.236678906,0.110424743,-0.653050087
14039,0.984160003,-0.727772318,1.111982526,-0.354720749,0.161686608,-0.648323514
14040,1.012479698,-0.992048954,0.656778055,-0.638758934,0.222268812,-0.697952532
14041,1.125758475,-1.291562475,0.139500247,-1.007639695,0.261880253,-0.775940989
14042,1.125758475,-1.643931323,-0.170866438,-1.339632379,0.313142118,-0.853929445
14043,1.097438781,-2.225339923,-0.108793101,-1.568338451,0.427316272,-0.941371048
14044,1.125758475,-2.524853443,-0.046719764,-1.638425795,0.602072629,-1.080804955
14045,1.097438781,-2.736274752,0.139500247,-1.531450375,0.814110343,-1.253324874
14046,1.097438781,-2.630564098,0.429175819,-1.332254764,0.991196786,-1.447114372
14047,1.154078169,-2.507235001,0.408484707,-1.129370346,1.0960506,-1.652720303
14048,1.210717558,-2.154866153,0.201573584,-0.974440426,1.156632804,-1.832330082
14049,1.295676641,-1.890589517,0.098118022,-0.852709776,1.214884924,-1.981217136
14050,1.295676641,-1.679168208,-0.005337539,-0.742045547,1.303428145,-2.089928317
14051,1.069119086,-1.432510014,-0.067410876,-0.668269395,1.412942129,-2.160826914
14052,0.927520614,-1.238707148,-0.150175326,-0.642447742,1.499155265,-2.212819219
14053,0.531044893,-1.044904282,-0.212248663,-0.664580588,1.473524333,-2.238815371
14054,0.44608581,-0.745390761,-0.170866438,-0.657202972,1.310418399,-2.238815371
14055,-0.233586855,-0.51635101,-0.501924235,-0.601870858,1.028478142,-2.26717481
14056,-0.460144409,-0.216837489,-0.626070909,-0.465384977,0.755858224,-2.32862026
14057,-0.545103493,0.047439147,-1.060584268,-0.317832673,0.490228561,-2.314440541
14058,-0.20526716,0.276478898,-1.246804279,-0.232990098,0.292171355,-2.144283908
14059,-0.063668688,0.540755534,-1.805464311,-0.173969176,0.182657371,-2.021393007
14060,-0.20526716,0.840269055,-2.157213221,-0.103881832,0.101104404,-1.971763989
14061,-0.403505021,1.24549323,-2.384815456,-0.078060179,0.024211607,-1.938677977
14062,-0.403505021,1.597862079,-2.446888793,-0.100193024,-0.078312123,-1.8819591
14063,-0.516783798,1.82690183,-2.446888793,-0.22930129,-0.206466785,-1.81342379
14064,-0.318545938,1.774046503,-2.157213221,-0.55391636,-0.378893058,-1.725982187
14065,-0.346865632,1.685954291,-1.805464311,-1.01501731,-0.56063967,-1.643267157
14066,-0.318545938,1.263111673,-1.681317637,-1.549894413,-0.698114671,-1.541645835
14067,-0.488464104,0.628847746,-1.308877616,-2.06263867,-0.781997723,-1.409301787
14068,-0.601742881,-0.093508392,-0.81229092,-2.413075392,-0.830929503,-1.220238862
14069,-0.516783798,-0.710153876,-0.377777561,-2.475785122,-0.842579927,-1.012269645
14070,-0.516783798,-1.379654687,-0.108793101,-2.258145473,-0.81461891,-0.809027
14071,-0.431824715,-1.961063287,0.118809135,-1.774911677,-0.749376536,-0.631780508
14072,-0.318545938,-2.348669019,0.180882472,-1.140436769,-0.677143909,-0.482893455
14073,-0.233586855,-2.683419425,0.242955809,-0.443252131,-0.616561705,-0.3694557
14074,-0.261906549,-2.789130079,0.180882472,0.294509389,-0.546659161,-0.267834378
14075,-0.233586855,-2.71865631,-0.088101989,1.061781371,-0.483746873,-0.156759909
14076,0.021290395,-2.383905904,-0.170866438,1.836430968,-0.427824838,-0.045685441
14077,0.44608581,-2.049155499,-0.398468673,2.555748451,-0.348601956,0.067752314
14078,1.012479698,-1.591075996,-0.708835358,3.138580053,-0.234427802,0.169373637
14079,1.097438781,-0.974430512,-1.164039829,3.507460813,-0.094622716,0.263905099
14080,1.692152362,-0.287311258,-1.370950952,3.540660081,0.024211607,0.374979567
14081,2.031988695,0.241242014,-1.474406514,3.164401706,0.105764574,0.483690749
14082,2.201906861,0.734558401,-1.536479851,2.548370836,0.159356523,0.582948785
14083,2.371825027,1.069308806,-1.35025984,1.766343624,0.173337032,0.660937242
14084,2.371825027,1.315967,-1.122657605,0.943739528,0.131395506,0.712929546
14085,2.343505333,1.562625194,-0.81229092,0.264998929,0.066153133,0.76492185
14086,2.25854625,1.721191175,-0.626070909,-0.196102022,0.012561183,0.833457161
14087,2.173587167,1.703572733,-0.563997572,-0.480140207,-0.031710428,0.913808904
14088,2.145267472,1.633098963,-0.46054201,-0.609248474,-0.036370597,0.994160647
14089,2.088628083,1.509769866,-0.419159786,-0.635070127,-0.010739665,1.088692109
14090,1.890390223,1.404059212,-0.398468673,-0.616626089,0.047512455,1.173770426
14091,1.833750834,1.086927249,-0.46054201,-0.587115628,0.14304593,1.247032309
14092,1.550553891,0.787413728,-0.439850898,-0.550227552,0.280520931,1.306114473
14093,1.267356947,0.558373977,-0.419159786,-0.502273053,0.427316272,1.346290345
14094,1.012479698,0.382189553,-0.274321999,-0.443252131,0.550810765,1.365196637
14095,0.757602448,0.135531359,-0.19155755,-0.362098364,0.639353986,1.372286497
14096,0.44608581,0.117912917,-0.088101989,-0.247745328,0.704596359,1.365196637
14097,0.162888867,0.100294474,-0.067410876,-0.081748986,0.758188309,1.358106778
14098,-0.035348994,0.135531359,-0.026028652,0.099002586,0.804790004,1.329747339
14099,-0.233586855,0.206005129,-0.170866438,0.272376544,0.8513917,1.296661327
14100,-0.261906549,0.294097341,-0.274321999,0.40148481,0.897993395,1.263575315
14101,-0.346865632,0.470281765,-0.170866438,0.486327385,0.958575599,1.23285259
14102,-0.516783798,0.575992419,-0.232939775,0.497393808,1.021487888,1.204493151
14103,-0.516783798,0.699321516,-0.150175326,0.464194539,1.089060346,1.171407139
14104,-0.516783798,0.857887498,-0.129484213,0.390418387,1.163623059,1.15013756
14105,-0.516783798,0.998835037,-0.046719764,0.30926462,1.228865432,1.131231268
14106,-0.488464104,1.139782576,-0.046719764,0.228110853,1.289447636,1.124141408
14107,-0.431824715,1.192637903,0.098118022,0.143268278,1.333719247,1.109961688
14108,-0.290226243,1.263111673,0.160191359,0.036292857,1.368670518,1.098145256
14109,-0.148627771,1.139782576,0.222264696,-0.066993756,1.389641281,1.083965536
14110,-0.063668688,1.104545691,0.263646921,-0.166591561,1.401291705,1.06742253
14111,-0.063668688,1.139782576,0.201573584,-0.247745328,1.405951875,1.043789665
14112,-0.035348994,0.981216594,0.470558044,-0.310455058,1.40362179,1.00597708
14113,-0.063668688,0.87550594,0.284338033,-0.358409557,1.39896162,0.956348062
14114,-0.063668688,0.787413728,0.305029146,-0.38423121,1.408281959,0.897265898
14115,0.021290395,0.699321516,0.34641137,-0.376853595,1.429252722,0.828730588
14116,0.077929783,0.628847746,0.325720258,-0.365787172,1.45255357,0.755468704
14117,0.191208561,0.558373977,0.201573584,-0.339965518,1.480514587,0.670390388
14118,0.191208561,0.611229304,0.305029146,-0.314143865,1.520126028,0.587675358
14119,0.106249478,0.769795286,0.34641137,-0.247745328,1.562067554,0.514413475
14120,0.049610089,0.87550594,0.325720258,-0.196102022,1.59934891,0.448241451
14121,-0.0070293,0.94597971,0.408484707,-0.162902753,1.627309928,0.384432714
14122,-0.063668688,0.981216594,0.532631381,-0.133392293,1.641290436,0.320623977
14123,-0.318545938,1.104545691,0.449866932,-0.12232587,1.655270945,0.256815239
14124,-0.318545938,0.963598152,0.677469167,-0.12232587,1.673911623,0.195369789
14125,-0.460144409,1.016453479,0.863689178,-0.100193024,1.685562047,0.138650911
14126,-0.573423187,0.963598152,0.905071403,-0.026416872,1.704202725,0.093748467
14127,-0.573423187,0.87550594,0.987835852,0.058425703,1.725173488,0.053572595
14128,-0.715021659,0.822650613,1.049909189,0.176467546,1.736823912,0.013396723
14129,-0.715021659,0.716939958,1.091291414,0.312953428,1.743814166,-0.024415862
14130,-0.743341353,0.699321516,1.091291414,0.460505732,1.75080442,-0.05986516
14131,-0.743341353,0.575992419,1.049909189,0.604369228,1.748474336,-0.062228447
14132,-0.601742881,0.36457111,0.987835852,0.751921532,1.748474336,-0.019689288
14133,-0.630062576,0.258860456,0.946453627,0.84783053,1.76012476,-0.074044879
14134,-0.65838227,0.258860456,0.88438029,0.899473837,1.771775183,-0.133127043
14135,-0.545103493,0.153149802,0.925762515,0.954805951,1.776435353,-0.173302915
14136,-0.460144409,0.082676032,0.946453627,1.010138065,1.776435353,-0.215842073
14137,-0.516783798,0.06505759,0.760233617,1.039648526,1.771775183,-0.248928085
14138,-0.601742881,0.047439147,0.636086943,0.991694027,1.753134505,-0.291467243
14139,-0.771661047,-0.023034622,0.387793595,0.844141723,1.683231962,-0.36236584
14140,-0.856620131,-0.128745277,-0.026028652,0.619124459,1.562067554,-0.423811291
14141,-0.998218602,-0.252074374,-0.357086449,0.335086273,1.396631536,-0.463987162
14142,-1.168136769,-0.287311258,-0.584688684,-0.011661642,1.235855687,-0.473440309
14143,-1.30973524,-0.428258798,-0.750217583,-0.395297633,1.093720516,-0.44508087
14144,-1.30973524,-0.622061664,-0.584688684,-0.782622431,0.967895938,-0.397815139
14145,-1.423014018,-0.851101415,-0.274321999,-1.09248227,0.860712039,-0.338732974
14146,-1.30973524,-1.009667397,0.242955809,-1.265856227,0.765178563,-0.274924237
14147,-1.423014018,-1.238707148,0.801615841,-1.243723382,0.660324749,-0.20402564
14148,-1.706210962,-1.221088706,1.422349211,-1.022394925,0.54848068,-0.121310611
14149,-1.819489739,-1.132996494,1.836171457,-0.649825357,0.420326018,-0.026779148
14150,-1.819489739,-0.974430512,2.001700356,-0.225612483,0.292171355,0.070115601
14151,-1.734530656,-0.780627646,1.981009243,0.158023508,0.187317541,0.181190069
14152,-1.507973101,-0.604443222,2.04308258,0.464194539,0.124405252,0.337166982
14153,-1.253095852,-0.393021913,1.836171457,0.670767765,0.101104404,0.486054036
14154,-1.196456463,-0.128745277,1.77409812,0.759299148,0.103434489,0.578222212
14155,-0.941579214,-0.023034622,1.463731435,0.715033456,0.110424743,0.642030949
14156,-0.941579214,0.117912917,1.443040323,0.563792345,0.117414998,0.698749827
14157,-0.969898908,0.082676032,1.111982526,0.283442967,0.103434489,0.746015558
14158,-0.998218602,-0.181600604,1.008526964,-0.100193024,0.070813302,0.793281289
14159,-1.224776157,-0.586824779,0.739542504,-0.572360398,0.019551437,0.857090026
14160,-1.196456463,-1.044904282,0.470558044,-1.055594194,-0.050351106,0.93035191
14161,-1.30973524,-1.450128457,0.07742691,-1.476118261,-0.15520492,1.031973232
14162,-1.168136769,-1.83773419,-0.419159786,-1.80073333,-0.308990515,1.159590706
14163,-0.743341353,-2.154866153,-0.688144246,-2.007306556,-0.528018483,1.299024613
14164,-0.318545938,-2.348669019,-0.853673144,-2.044194632,-0.781997723,1.471544533
14165,0.219528255,-2.383905904,-0.729526471,-1.89295352,-0.984715098,1.67242389
14166,0.332807033,-2.27819525,-0.19155755,-1.572027258,-1.066268065,1.868576675
14167,0.24784795,-1.943444844,0.325720258,-1.158880807,-1.075588404,2.036370021
14168,0.134569172,-1.520602227,0.69816028,-0.734667932,-1.077918489,2.166350782
14169,0.134569172,-1.185851821,0.842998066,-0.424808093,-1.056947726,2.260882245
14170,0.162888867,-0.974430512,0.842998066,-0.30676625,-0.982385013,2.29160497
14171,0.049610089,-0.745390761,0.574013606,-0.343654326,-0.847240097,2.275061964
14172,0.276167644,-0.763009203,0.34641137,-0.443252131,-0.693454502,2.225432946
14173,0.474405505,-0.798246088,-0.046719764,-0.524405899,-0.541998992,2.121448337
14174,0.332807033,-0.868719858,-0.481233123,-0.564982782,-0.416174414,1.967834711
14175,-0.0070293,-0.727772318,-0.998510931,-0.502273053,-0.336951532,1.800041365
14176,-0.601742881,-0.586824779,-1.908919873,-0.317832673,-0.322971024,1.655880884
14177,-0.686701964,-0.498732567,-2.86071104,-0.126014677,-0.35559221,1.551896276
14178,-0.573423187,-0.058271507,-3.543517746,-0.011661642,-0.378893058,1.492814112
14179,-0.290226243,0.135531359,-3.853884431,-0.041172103,-0.30666043,1.462091386
14180,-0.035348994,0.452663322,-3.688355532,-0.210857252,-0.127243903,1.436095234
14181,-0.0070293,0.752176843,-3.150386612,-0.432185709,0.117414998,1.421915515
14182,0.106249478,0.87550594,-2.550344355,-0.653514165,0.366734068,1.405372509
14183,0.021290395,1.034071922,-1.867537648,-0.84533216,0.562461188,1.388829503
14184,0.191208561,0.998835037,-1.391642065,-1.003950887,0.669645088,1.360470064
14185,0.361126727,0.787413728,-0.832982032,-1.129370346,0.690615851,1.310841046
14186,0.616003976,0.470281765,-0.750217583,-1.240034574,0.660324749,1.23285259
14187,1.125758475,0.047439147,-0.584688684,-1.306433111,0.620713308,1.128867981
14188,0.89920092,-0.428258798,-0.563997572,-1.324877149,0.602072629,1.00597708
14189,0.955840309,-0.95681207,-0.481233123,-1.284300265,0.604402714,0.857090026
14190,0.814241837,-1.414891572,-0.481233123,-1.125681538,0.595082375,0.69638654
14191,0.814241837,-1.784878863,-0.481233123,-0.834265737,0.574111612,0.526229907
14192,0.757602448,-1.978681729,-0.398468673,-0.369475979,0.527509917,0.365526421
14193,0.729282754,-1.943444844,-0.439850898,0.242866083,0.466927713,0.221365941
14194,0.672643365,-1.83773419,-0.439850898,0.903162644,0.394695085,0.093748467
14195,0.474405505,-1.520602227,-0.54330646,1.570836821,0.338773051,-0.024415862
14196,0.191208561,-1.132996494,-0.584688684,2.15735723,0.303821779,-0.123673897
14197,-0.120308077,-0.81586453,-0.667453134,2.563126066,0.275860762,-0.208752214
14198,-0.431824715,-0.463495682,-0.646762021,2.751255254,0.243239575,-0.289103957
14199,-0.601742881,-0.023034622,-0.646762021,2.699611948,0.19197771,-0.371818986
14200,-0.715021659,0.276478898,-0.667453134,2.404507339,0.133725591,-0.461623876
14201,-0.913259519,0.470281765,-0.646762021,1.939717581,0.098774319,-0.553792052
14202,-0.941579214,0.734558401,-0.708835358,1.390085248,0.087123896,-0.660139947
14203,-0.941579214,0.752176843,-0.626070909,0.899473837,0.09411415,-0.754671409
14204,-0.998218602,0.80503217,-0.501924235,0.438372886,0.129065421,-0.849202872
14205,-0.884939825,0.928361267,-0.253630887,0.158023508,0.173337032,-0.941371048
14206,-0.771661047,0.981216594,-0.419159786,0.091624971,0.224598897,-1.026449364
14207,-0.969898908,0.981216594,-0.501924235,0.087936164,0.292171355,-1.097347961
14208,-0.828300436,0.998835037,-0.46054201,0.080558548,0.364403983,-1.142250406
14209,-0.771661047,0.981216594,-0.646762021,0.073180933,0.427316272,-1.182426277
14210,-0.856620131,0.998835037,-0.522615347,0.014160012,0.457607374,-1.210785716
14211,-0.743341353,1.016453479,-0.667453134,-0.092815409,0.466927713,-1.215512289
14212,-0.686701964,0.928361267,-0.54330646,-0.21454606,0.45061712,-1.20133257
14213,-0.65838227,0.963598152,-0.419159786,-0.30676625,0.424986187,-1.165883271
14214,-0.65838227,0.857887498,-0.295013112,-0.354720749,0.390034916,-1.11152768
14215,-0.516783798,0.787413728,-0.232939775,-0.351031941,0.352753559,-1.047718943
14216,-0.403505021,0.734558401,-0.108793101,-0.30676625,0.303821779,-0.98154692
14217,-0.290226243,0.611229304,-0.005337539,-0.232990098,0.257220084,-0.917738182
14218,-0.120308077,0.664084631,0.036044685,-0.107570639,0.210618388,-0.872835738
14219,-0.091988383,0.611229304,0.07742691,0.03260405,0.161686608,-0.846839585
14220,-0.20526716,0.664084631,0.056735798,0.161712316,0.110424743,-0.832659866
14221,-0.063668688,0.681703074,0.036044685,0.253932506,0.049842539,-0.835023153
14222,-0.091988383,0.769795286,0.015353573,0.290820582,-0.013069749,-0.849202872
14223,0.049610089,0.80503217,0.015353573,0.276065351,-0.071321869,-0.872835738
14224,-0.091988383,0.893124382,-0.108793101,0.205978007,-0.129573988,-0.901195176
14225,-0.063668688,0.893124382,-0.088101989,0.110069009,-0.180835853,-0.931917902
14226,-0.0070293,0.840269055,-0.253630887,-0.019039257,-0.229767633,-0.957914054
14227,-0.063668688,0.80503217,-0.108793101,-0.1370811,-0.269379074,-0.979183633
14228,-0.063668688,0.769795286,-0.088101989,-0.244056521,-0.302000261,-0.988636779
14229,-0.120308077,0.752176843,-0.088101989,-0.317832673,-0.334621448,-0.988636779
14230,-0.290226243,0.611229304,-0.005337539,-0.354720749,-0.369572719,-0.983910206
14231,-0.091988383,0.593610862,0.34641137,-0.347343134,-0.402193906,-0.957914054
14232,-0.148627771,0.452663322,0.201573584,-0.303077442,-0.437145177,-0.929554615
14233,-0.20526716,0.399807995,0.222264696,-0.244056521,-0.476756618,-0.901195176
14234,-0.20526716,0.36457111,0.160191359,-0.144458715,-0.523358314,-0.868109164
14235,-0.148627771,0.311715783,0.305029146,-0.041172103,-0.576950263,-0.837386439
14236,-0.290226243,0.329334226,0.180882472,0.043670472,-0.628212128,-0.799573854
14237,-0.318545938,0.382189553,0.242955809,0.128513047,-0.691124417,-0.752308123
14238,-0.290226243,0.346952668,0.305029146,0.228110853,-0.749376536,-0.707405678
14239,-0.290226243,0.43504488,0.408484707,0.316642235,-0.802968486,-0.653050087
14240,-0.20526716,0.540755534,0.470558044,0.423617656,-0.837919758,-0.605784356
14241,-0.290226243,0.611229304,0.532631381,0.549037114,-0.861220605,-0.558518625
14242,-0.120308077,0.769795286,0.470558044,0.641257304,-0.870540944,-0.492346601
14243,-0.120308077,0.664084631,0.760233617,0.722411072,-0.875201114,-0.43090115
14244,-0.063668688,0.681703074,0.760233617,0.774054378,-0.879861283,-0.371818986
14245,0.077929783,0.716939958,0.925762515,0.788809609,-0.886851538,-0.29383053
14246,0.106249478,0.822650613,1.029218077,0.840452915,-0.891511707,-0.220568646
14247,0.106249478,0.734558401,1.070600301,0.921606682,-0.893841792,-0.140216903
14248,-0.035348994,0.716939958,1.174055863,0.988005219,-0.891511707,-0.050412014
14249,0.049610089,0.699321516,1.215438088,1.039648526,-0.903162131,0.032303016
14250,0.049610089,0.593610862,1.360275874,1.080225409,-0.931123148,0.148104057
14251,-0.0070293,0.558373977,1.298202537,1.117113485,-0.96141425,0.268631672
14252,0.021290395,0.43504488,1.318893649,1.150312754,-0.994035437,0.382069427
14253,0.134569172,0.346952668,1.256820312,1.168756792,-1.042967217,0.488417322
14254,0.049610089,0.223623571,1.153364751,1.179823215,-1.105879506,0.590038645
14255,0.077929783,0.223623571,1.132673638,1.176134407,-1.173451964,0.668027101
14256,0.106249478,0.100294474,1.049909189,1.142935139,-1.236364253,0.722382692
14257,0.219528255,0.100294474,1.111982526,1.117113485,-1.285296033,0.762558564
14258,0.24784795,0.06505759,0.987835852,1.083914217,-1.31325705,0.800371149
14259,0.332807033,0.012202262,0.780924729,1.035959718,-1.306266796,0.805097722
14260,0.389446422,0.029820705,0.594704718,0.958494758,-1.261995185,0.77910157
